SpeciesCode,StockID,YearC,FlagName,FleetCode,GearGrpCode,GearCode,LorD,TimeCatch,SampAreaCode,SquareTypeCode,QuadID,Lat,Lon,SexCode,SchoolTypeCode,IMI,IMA,Stock,Areac,Sexc,Monthc,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25,Total
BFT,MED,2008,EU.Cyprus,EU.CYP,PS,PS,L,6,BF59,5x5,1,30,30,U,n/a,20,399,East,MED,unisex,Jun,0,0,0,0,0,0.687559247,1.375118494,0,0,0.687559247,0.687559247,6.188033223,5.500473976,17.188981175,22.001895904,15.813862681,17.188981175,4.812914729,2.750236988,1.375118494,0.687559247,0,0,0,0,0,96.945853827
BFT,MED,2008,EU.España,EU.ESP,HL,HAND,L,15,BF59,5x5,1,30,30,U,n/a,20,399,East,MED,unisex,Aug,0,0,0,0,29.519396203,31.95398558,15.216183615,4.869178753,2.130265704,2.130265704,1.52161836,0.912971016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.253864935
BFT,MED,2008,EU.España,EU.ESP,HL,HAND,L,16,BF59,5x5,1,30,30,U,n/a,20,399,East,MED,unisex,Nov,0,0,0,0,6.086473445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.086473445
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,5,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,May,0,0,16.735875246,3.719083388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.454958634
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,5,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,May,0,0,251.967899547,64.154188444,20.454958634,6.508395929,0.929770847,0,0.929770847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.944984248
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,6,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Jun,0,4.648854235,780.0777406,183.164856864,66.943500986,23.244271175,4.648854235,0,4.648854235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.37693233
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,7,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Jul,0,53.926709132,8212.665892312,199.900732118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8466.493333562
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,7,BF59,5x5,1,35,5,U,n/a,20,399,East,MED,unisex,Jul,0,14.876333552,2313.269867309,56.716021659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384.86222252
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,8,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Aug,0,56.716021666,3344.385736704,154.341960608,2.789312541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3558.233031519
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,8,BF59,5x5,1,35,5,U,n/a,20,399,East,MED,unisex,Aug,0,0,182.235086035,52.067167434,0,6.508395929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.810649398
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,8,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Aug,0,2.789312541,1007.871598135,93.906855549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.567766225
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,8,BF59,5x5,1,40,5,U,n/a,20,399,East,MED,unisex,Aug,0,0,704.76630202,97.625938938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.392240958
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,9,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Sep,0,33.471750494,716.853323016,70.662584372,3.719083388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.70674127
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,9,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Sep,0,0,3851.11084836,615.50830068,117.15112673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583.77027577
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,10,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Oct,0,0,7.438166776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.438166776
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,10,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Oct,0,18.595416942,1278.434914706,70.662584364,1.859541694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369.552457706
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,11,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Nov,0,7.438166776,249.178587004,8.367937623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.984691403
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLALB,L,12,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Dec,0,3.719083388,136.676314506,69.732813526,14.876333552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.004544972
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLJAP,L,3,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Mar,0,0,0,0.83876948,3.858339608,1.509785064,1.845292856,2.013046752,0,2.348554544,4.1938474,4.1938474,2.180800648,1.342031168,2.180800648,0.335507792,0.83876948,0,0,0,0,0,0,0,0,0,27.67939284
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLJAP,L,5,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,May,0,0,0,4.361601296,35.396072056,19.794959728,7.54892532,8.052187008,19.29169804,37.912380496,50.493922696,40.26093504,31.03447076,23.821053232,15.601112328,8.555448696,4.361601296,0.83876948,0.503261688,0,0,0,0,0,0,0,307.82839916
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLJAP,L,5,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,May,0,0,0.503261688,3.35507792,19.459451936,3.522831816,4.1938474,4.026093504,2.013046752,11.071757136,16.439881808,17.61415908,5.03261688,8.555448696,7.381171424,1.006523376,0.671015584,0,0,0.335507792,0.503261688,0,0,0,0,0,105.68495448
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLJAP,L,6,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Jun,0,0,2.51630844,11.74277272,102.162122664,46.803336984,11.575018824,29.021424008,66.26278892,141.75204214,215.73151024,177.65137586,122.96360574,78.34106945,41.938474,22.311268168,12.749296096,11.575018824,6.206894152,2.180800648,0.335507792,0,0,0,0,0,1103.82063567
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLJAP,L,6,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Jun,0,0,1.67753896,4.1938474,25.834099984,9.394218176,0.83876948,5.87138636,15.433358432,35.731579848,55.862047368,40.596442832,37.241364912,18.788436352,9.394218176,5.200370776,4.026093504,1.006523376,1.174277272,0.335507792,0,0,0,0,0,0,272.600081
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLJAP,L,7,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Jul,0,0,7.045663632,19.794959728,35.22831816,13.42031168,2.684062336,20.465975312,37.073611016,59.049371396,92.9356584,76.160268784,36.234841536,14.25908116,18.45292856,13.42031168,6.039140256,4.864862984,2.684062336,0.671015584,1.67753896,2.51630844,0,0,0,0,464.67829194
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI,LL,LLJAP,L,7,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Jul,0,0,4.1938474,9.22646428,93.94218176,26.84062336,30.19570128,68.443589568,88.574057072,184.19377776,83.038178504,81.360639556,63.91423436,10.90400324,18.45292856,5.87138636,2.51630844,0,0,0,0,0,0,2.51630844,1.67753896,4.1938474,780.0556163
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,1,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Jan,0,0,0,0,149.864989039,2564.8322406,543.7958173,137.019418531,38.536711464,42.818568296,47.100425119,115.610134406,85.637136588,29.972997807,17.127427316,8.563713658,8.563713658,17.127427316,4.281856829,0,0,0,0,0,0,0,3810.852577927
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,3,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Mar,0,0,0,0,0,4.281856829,17.127427316,141.301275365,471.004251199,877.78064993,590.89624241,239.783982427,17.127427316,12.845570487,12.845570487,4.281856829,4.281856829,0,0,0,0,0,0,0,0,0,2393.557967424
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,6,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Jun,0,0,0,0,0,4.281856829,38.536711461,25.691140974,89.91899342,205.529127818,141.301275382,64.227852434,21.409284145,8.563713658,8.563713658,0,4.281856829,0,0,0,0,0,0,0,0,0,612.305526608
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,7,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Jul,0,0,0,4.281856829,209.810984629,244.065839245,12.845570487,4.281856829,29.972997803,102.764563916,119.891991217,141.301275375,98.482707082,68.509709265,38.536711464,34.254854635,12.845570487,0,0,0,4.281856829,0,0,0,0,0,1126.128346092
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,8,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Aug,0,0,0,128.455704867,1156.101343936,779.29794296,64.22785244,51.382281948,55.66413878,162.710559536,316.85740534,389.64897145,342.54854631,188.40170046,166.99241634,47.100425125,29.972997803,29.972997806,8.563713658,12.845570487,0,0,0,0,0,0,3930.744569246
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,8,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Aug,0,0,0,0,0,0,0,0,0,4.281856829,0,8.563713658,8.563713658,4.281856829,4.281856829,0,0,0,0,0,0,0,0,0,0,0,29.972997803
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,9,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Sep,0,0,0,0,0,0,0,12.845570487,98.48270707,107.046420737,51.382281945,25.691140974,4.281856829,0,4.281856829,0,0,0,0,0,0,0,0,0,0,0,304.011834871
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,9,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Sep,0,0,0,0,0,4.281856829,0,0,0,4.281856829,0,0,4.281856829,0,0,4.281856829,0,0,0,0,0,0,0,0,0,0,17.127427316
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,11,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Nov,0,0,0,0,21.409284145,38.536711464,12.845570487,8.563713658,4.281856829,17.127427316,29.972997806,59.945995606,81.355279745,25.691140978,59.945995606,34.25485463,21.409284148,25.691140979,25.691140974,0,4.281856829,4.281856829,0,0,0,0,475.286108029
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_PS,PS,PS,L,12,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Dec,0,0,0,59.94599561,222.656555125,196.965414163,94.200850247,59.945995606,12.845570487,29.972997803,64.227852441,47.100425122,38.536711467,21.409284145,21.409284145,4.281856829,0,8.563713658,0,0,0,0,0,0,0,0,882.062506848
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,5,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,May,0,0,0.53341902,0.11853756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65195658
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,5,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,May,0,0,8.03091969,2.04477291,0.65195658,0.20744073,0.02963439,0,0.02963439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99435869
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,6,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Jun,0,0.14817195,24.86325321,5.83797483,2.13367608,0.74085975,0.14817195,0,0.14817195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.02027972
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,7,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Jul,0,1.71879462,261.76056687,6.37139385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.85075534
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,7,BF59,5x5,1,35,5,U,n/a,20,399,East,MED,unisex,Jul,0,0.47415024,73.73036232,1.80769779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.01221035
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,8,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Aug,0,1.80769779,106.59490083,4.91930874,0.08890317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.41081053
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,8,BF59,5x5,1,35,5,U,n/a,20,399,East,MED,unisex,Aug,0,0,5.80834044,1.65952584,0,0.20744073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67530701
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,8,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Aug,0,0.08890317,32.12367876,2.99307339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.20565532
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,8,BF59,5x5,1,40,5,U,n/a,20,399,East,MED,unisex,Aug,0,0,22.46286762,3.11161095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.57447857
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,9,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Sep,0,1.06683804,22.84811469,2.25221364,0.11853756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.28570393
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,9,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Sep,0,0,122.74564338,19.61796618,3.73393314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.0975427
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,10,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Oct,0,0,0.23707512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23707512
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,10,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Oct,0,0.5926878,40.74728625,2.25221364,0.05926878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.65145647
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,11,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Nov,0,0.23707512,7.94201652,0.26670951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44580115
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SPOR,SP,SPOR,L,12,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Dec,0,0.11853756,4.35625533,2.22257925,0.47415024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17152238
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,1,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Jan,0,0,0.900471546,45.023577293,35.118390286,4.50235773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.544796855
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,2,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Feb,0,0,0,4.50235773,7.203772368,1.800943092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.50707319
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,2,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Feb,0,0,2.701414638,9.905187006,9.905187006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.51178865
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,7,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Jul,0,0,1.800943092,7.203772368,9.00471546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.00943092
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,7,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Jul,0,0,0,4.50235773,4.50235773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00471546
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,8,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Aug,0,0,0,4.50235773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50235773
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,8,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Aug,0,0,2.701414638,1.800943092,9.00471546,0,4.50235773,0,0,1.800943092,2.701414638,0,0,0,0,1.800943092,2.701414638,0,0,0,0,0,0,0,0,0,27.01414638
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,9,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Sep,0,0,4.50235773,0,4.50235773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00471546
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,9,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Sep,0,0,4.50235773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50235773
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,10,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Oct,0,0,1.800943092,7.203772368,0,4.50235773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.50707319
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,10,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Oct,0,0,0,0,0,4.50235773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50235773
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,10,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Oct,0,0,0,1.800943092,7.203772368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00471546
BFT,MED,2008,EU.España,EU.ESP-ES-MEDI_SWO,LL,LLHB,L,12,BF59,5x5,1,35,0,U,n/a,20,399,East,MED,unisex,Dec,0,0,9.00471546,4.50235773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.50707319
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,1,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Jan,0,0,0,0,231.058525283,3954.40161828,838.41236322,211.253508833,59.415049354,66.0167215,72.618393655,178.245148052,132.033443002,46.211705051,26.406688604,13.203344302,13.203344302,26.406688602,6.601672151,0,0,0,0,0,0,0,5875.488214191
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,3,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Mar,0,0,0,0,0,6.601672151,26.406688604,217.855180983,726.183936631,1353.34279105,911.03075683,369.693640441,26.406688602,19.805016451,19.805016451,6.601672151,6.601672151,0,0,0,0,0,0,0,0,0,3690.334732496
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,6,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Jun,0,0,0,0,0,6.601672151,59.415049353,39.610032906,138.635115164,316.88026322,217.85518098,99.025082262,33.008360753,13.203344302,13.203344302,0,6.601672151,0,0,0,0,0,0,0,0,0,944.039117544
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,7,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Jul,0,0,0,6.601672151,323.481935383,376.295312603,19.805016453,6.601672151,46.211705057,158.440131622,184.846820221,217.855180961,151.838459452,105.626754411,59.415049352,52.813377203,19.805016451,0,0,0,6.601672151,0,0,0,0,0,1736.239775622
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,8,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Aug,0,0,0,198.050164531,1782.45148076,1201.50433146,99.025082268,79.220065806,85.821737954,250.863541722,488.52373918,600.75216574,528.13377209,290.47357466,257.46521388,72.618393653,46.211705053,46.211705052,13.203344302,19.805016451,0,0,0,0,0,0,6060.335034562
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,8,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Aug,0,0,0,0,0,0,0,0,0,6.601672151,0,13.203344302,13.2033443,6.601672151,6.601672151,0,0,0,0,0,0,0,0,0,0,0,46.211705055
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,9,BF59,5x5,1,40,0,U,n/a,20,399,East,MED,unisex,Sep,0,0,0,0,0,0,0,19.805016453,151.838459464,165.041803753,79.220065815,39.610032902,6.601672151,0,6.601672151,0,0,0,0,0,0,0,0,0,0,0,468.718722689
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,9,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Sep,0,0,0,0,0,6.601672151,0,0,0,6.601672151,0,0,6.601672151,0,0,6.601672151,0,0,0,0,0,0,0,0,0,0,26.406688604
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,11,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Nov,0,0,0,0,33.008360753,59.415049354,19.805016453,13.2033443,6.601672151,26.406688602,46.211705054,92.423410114,125.431770873,39.610032902,92.423410112,52.81337721,33.008360752,39.610032911,39.610032902,0,6.601672151,6.601672151,0,0,0,0,732.785608745
BFT,MED,2008,EU.France,EU.FRA,PS,PS,L,12,BF59,5x5,4,35,0,U,n/a,20,399,East,MED,unisex,Dec,0,0,0,92.423410106,343.286951843,303.676918923,145.236787305,92.423410106,19.805016453,46.211705053,99.025082253,72.618393656,59.415049351,33.008360753,33.008360755,6.601672151,0,13.2033443,0,0,0,0,0,0,0,0,1359.944463008
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,31,14,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,22.80594589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.80594589
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,31,16,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,28.76425608,0,0,0,2.39702134,19.17617072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.33744814
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,31,17,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,28.76425608,0,90.40194768,37.11958761,2.39702134,13.76575112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.44856383
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,31,19,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,0,0,0,73.8967436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8967436
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,32,32,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,0,5.889823864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.889823864
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,33,13,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,0,0,20.5458972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5458972
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,33,14,U,n/a,20,399,East,MED,unisex,May,0,0,0,59.72007453,0,0,20.5458972,14.65607334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.92204507
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,33,16,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,0,0,0,17.80644424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.80644424
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,33,17,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,0,0,0,19.31314337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.31314337
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,34,14,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,35.40742951,0,0,0,34.243162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.65059151
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,34,15,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,34.243162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.243162
BFT,MED,2008,EU.France,EU.FRA,UN,UNCL,L,5,BF59,1x1,1,38,1,U,n/a,20,399,East,MED,unisex,May,0,0,0,0,52.04960624,3.4243162,0,14.38212804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.85605048
